#parent	child	edge_length
ko02048	K19120	1
ko02048	K19121	1
ko02048	K19122	1
ko02048	K19123	1
ko02048	K19046	1
ko02048	K19124	1
ko02048	K19125	1
ko02048	K19126	1
ko02048	K19127	1
ko02048	K19128	1
ko02048	K19129	1
ko02048	K19130	1
ko02048	K19131	1
ko02048	K19132	1
ko02048	K19133	1
ko02048	K19134	1
ko02048	K19135	1
ko02048	K19136	1
ko02048	K09952	1
ko02048	K19137	1
ko02048	K07016	1
ko02048	K19138	1
ko02048	K09002	1
ko02048	K19139	1
ko02048	K19140	1
ko02048	K07061	1
ko02048	K19076	1
ko02048	K09127	1
ko02048	K09000	1
ko02048	K19141	1
ko02048	K19142	1
ko02048	K19143	1
ko02048	K19144	1
ko02048	K19145	1
ko02048	K19146	1
ko02048	K01153	1
ko02048	K01154	1
ko02048	K03427	1
ko02048	K01155	1
ko02048	K07317	1
ko02048	K07318	1
ko02048	K07319	1
ko02048	K00571	1
ko02048	K00590	1
ko02048	K24451	1
ko02048	K01156	1
ko02048	K07316	1
ko02048	K07451	1
ko02048	K07452	1
ko02048	K19147	1
ko02048	K07448	1
ko02048	K18920	1
ko02048	K18921	1
ko02048	K18919	1
ko02048	K18922	1
ko03100	K18870	1
ko03100	K18871	1
ko02048	K19048	1
ko03100	K18524	1
ko02048	K18862	1
ko03100	K18863	1
ko02048	K19148	1
ko02048	K19149	1
ko02048	K19150	1
ko02048	K19151	1
ko02048	K19152	1
ko02048	K19153	1
ko03100	K18864	1
ko03100	K18865	1
ko03100	K18867	1
ko03100	K18868	1
ko03100	K18869	1
ko02048	K19154	1
ko03100	K18872	1
ko02048	K19779	1
ko02048	K19780	1
ko02048	K07171	1
ko02048	K07172	1
ko02048	K18841	1
ko02048	K18842	1
ko02048	K19155	1
ko02048	K19156	1
ko02048	K06218	1
ko02048	K18923	1
ko02048	K19157	1
ko02048	K07473	1
ko02048	K19158	1
ko02048	K19159	1
ko02048	K07339	1
ko02048	K18843	1
ko02048	K19160	1
ko02048	K19161	1
ko02048	K05839	1
ko02048	K19162	1
ko02048	K03970	1
ko02048	K19163	1
ko02048	K19164	1
ko02048	K19092	1
ko02048	K19093	1
ko02048	K07746	1
ko02048	K19094	1
ko02048	K07341	1
ko02048	K19165	1
ko02048	K19166	1
ko02048	K07334	1
ko02048	K21498	1
ko02048	K13651	1
ko02048	K18829	1
ko02048	K19686	1
ko02048	K19687	1
ko02048	K16214	1
ko02048	K21487	1
ko02048	K21488	1
ko02048	K21489	1
ko02048	K21490	1
ko02048	K21491	1
ko02048	K21492	1
ko02048	K21493	1
ko02048	K21494	1
ko02048	K07062	1
ko02048	K21495	1
ko02048	K21496	1
ko02048	K21497	1
ko02048	K19334	1
ko02048	K13650	1
ko02048	K12148	1
ko02048	K19688	1
ko02048	K12151	1
ko02048	K07060	1
ko02048	K19167	1
ko02048	K18837	1
ko02048	K18838	1
ko02048	K19168	1
ko02048	K09159	1
ko02048	K18839	1
ko02048	K18840	1
ko02048	K19169	1
ko02048	K19170	1
ko02048	K19171	1
ko02048	K19172	1
ko02048	K19173	1
ko02048	K19174	1
ko02048	K19175	1
ko04030	K22919	1
ko04030	K04165	1
ko04030	K22814	1
ko04030	K22790	1
ko04030	K22791	1
ko04030	K22815	1
ko04030	K04242	1
ko04030	K04316	1
ko04030	K04171	1
ko04030	K08441	1
ko04030	K04196	1
ko04030	K04233	1
ko04030	K04300	1
ko04030	K04209	1
ko04030	K08379	1
ko04030	K08380	1
ko04030	K04244	1
ko04030	K22872	1
ko04030	K14071	1
ko04030	K14072	1
ko04050	K04187	1
ko04050	K08373	1
ko04050	K08417	1
ko04030	K04245	1
ko04030	K04310	1
ko04030	K08403	1
ko04030	K08381	1
ko04030	K08382	1
ko04030	K08410	1
ko04030	K08400	1
ko04030	K04326	1
ko04030	K08425	1
ko04030	K08421	1
ko04030	K10043	1
ko04030	K08406	1
ko04030	K08389	1
ko04030	K08413	1
ko04030	K08383	1
ko04030	K08391	1
ko04090	K06715	1
ko04030	K04252	1
ko04030	K04251	1
ko04030	K04255	1
ko04030	K08385	1
ko04030	K04253	1
ko04030	K08419	1
ko04030	K08428	1
ko04030	K08430	1
ko04030	K04324	1
ko04030	K08393	1
ko04030	K08394	1
ko04030	K08395	1
ko04030	K22793	1
ko04030	K08396	1
ko04030	K04305	1
ko04030	K04312	1
ko04030	K08416	1
ko04030	K08408	1
ko04030	K08426	1
ko04030	K04301	1
ko04030	K04302	1
ko04030	K22792	1
ko04030	K22873	1
ko04030	K04311	1
ko04030	K04313	1
ko04030	K08404	1
ko04030	K04317	1
ko04030	K04318	1
ko04030	K04319	1
ko04030	K08405	1
ko04030	K08411	1
ko04030	K08412	1
ko04030	K08409	1
ko04030	K08407	1
ko04030	K08414	1
ko04030	K08415	1
ko04030	K04321	1
ko04030	K08418	1
ko04030	K08420	1
ko04030	K08422	1
ko04030	K08423	1
ko04030	K08427	1
ko04030	K08429	1
ko04030	K08431	1
ko04030	K08432	1
ko04030	K08433	1
ko04030	K08434	1
ko04030	K08435	1
ko04030	K08436	1
ko04030	K08437	1
ko04030	K08438	1
ko04030	K08440	1
ko04030	K08442	1
ko04030	K04599	1
ko04030	K22738	1
ko04030	K04611	1
ko04030	K08468	1
ko04030	K04620	1
ko04030	K04621	1
ko04030	K08469	1
ko04030	K22961	1
ko04030	K04614	1
ko04030	K04613	1
ko04030	K22984	1
ko04030	K08471	1
ko04030	K08473	1
ko04030	K08470	1
ko04030	K22985	1
ko04030	K08472	1
ko04030	K04629	1
ko04030	K22987	1
ko04030	K04641	1
ko04030	K04642	1
ko04030	K04643	1
ko04030	K22988	1
ko04030	K22986	1
ko04030	K22989	1
ko04030	K08467	1
ko04050	K05169	1
ko04050	K05167	1
ko04050	K05158	1
ko04050	K05159	1
ko04050	K05161	1
ko04090	K10171	1
ko04054	K18807	1
ko04054	K18808	1
ko04091	K10069	1
ko04091	K10072	1
ko04091	K10057	1
ko04091	K06723	1
ko04091	K10061	1
ko04091	K10073	1
ko04091	K17515	1
ko04091	K06721	1
ko04091	K17516	1
ko04091	K17517	1
ko04091	K06559	1
ko04091	K06561	1
ko04054	K22614	1
ko04054	K22615	1
ko04054	K19409	1
ko04054	K22662	1
ko04054	K22663	1
ko04054	K22664	1
ko04054	K22665	1
ko04054	K22666	1
ko04040	K05271	1
ko04040	K05312	1
ko04040	K16888	1
ko04040	K05313	1
ko04040	K05387	1
ko04040	K05397	1
ko04040	K05273	1
ko04040	K04826	1
ko04040	K03440	1
ko04040	K04837	1
ko04040	K04840	1
ko04040	K04842	1
ko04040	K04843	1
ko04040	K04846	1
ko04040	K04847	1
ko04040	K16897	1
ko04040	K16900	1
ko04040	K04874	1
ko04040	K04875	1
ko04040	K04876	1
ko04040	K04878	1
ko04040	K04880	1
ko04040	K04881	1
ko04040	K04882	1
ko04040	K04883	1
ko04040	K04884	1
ko04040	K04885	1
ko04040	K04886	1
ko04040	K04887	1
ko04040	K04888	1
ko04040	K04890	1
ko04040	K04891	1
ko04040	K04895	1
ko04040	K04898	1
ko04040	K04899	1
ko04040	K04900	1
ko04040	K04901	1
ko04040	K04902	1
ko04040	K04903	1
ko04040	K04904	1
ko04040	K04905	1
ko04040	K04906	1
ko04040	K04907	1
ko04040	K04908	1
ko04040	K04909	1
ko04040	K04910	1
ko04040	K04911	1
ko04040	K04931	1
ko04040	K04932	1
ko04040	K04933	1
ko04040	K04934	1
ko04040	K04935	1
ko04040	K04946	1
ko04040	K04947	1
ko04040	K04912	1
ko04040	K04915	1
ko04040	K04917	1
ko04040	K04918	1
ko04040	K04921	1
ko04040	K04922	1
ko04040	K04923	1
ko04040	K04924	1
ko04040	K04925	1
ko04040	K20007	1
ko04040	K05323	1
ko04040	K05389	1
ko04040	K05330	1
ko04040	K04965	1
ko04040	K04970	1
ko04040	K04976	1
ko04040	K04978	1
ko04040	K04991	1
ko04040	K04988	1
ko04040	K21863	1
ko04040	K24014	1
ko04040	K24015	1
ko04040	K22644	1
ko04040	K05010	1
ko04040	K05015	1
ko04040	K05017	1
ko04040	K19331	1
ko04040	K05022	1
ko04040	K05023	1
ko04040	K05026	1
ko04040	K19496	1
ko04040	K19498	1
ko04040	K19499	1
ko04040	K19480	1
ko04040	K19500	1
ko04040	K19501	1
ko04040	K19502	1
ko04040	K19503	1
ko04040	K19327	1
ko04040	K22038	1
ko04031	K04640	1
ko04031	K24772	1
ko04031	K24773	1
ko04031	K17196	1
ko04031	K07832	1
ko04031	K07833	1
ko04031	K07837	1
ko04031	K07840	1
ko04031	K07841	1
ko04031	K07842	1
ko04031	K07844	1
ko04031	K07845	1
ko04031	K07846	1
ko04031	K07847	1
ko04031	K07848	1
ko04031	K07849	1
ko04031	K17197	1
ko04031	K07850	1
ko04031	K07851	1
ko04031	K07852	1
ko04031	K07853	1
ko04031	K07854	1
ko04031	K07855	1
ko04031	K17198	1
ko04031	K07858	1
ko04031	K07859	1
ko04031	K07975	1
ko04031	K07896	1
ko04031	K17047	1
ko04031	K07917	1
ko04031	K07911	1
ko04031	K07915	1
ko04031	K07916	1
ko04031	K07921	1
ko04031	K07922	1
ko04031	K07924	1
ko04031	K07929	1
ko04990	K17199	1
ko04031	K07976	1
ko04031	K07949	1
ko04031	K07950	1
ko04031	K07945	1
ko04031	K07957	1
ko04031	K07958	1
ko04031	K07959	1
ko04031	K07960	1
ko04031	K07961	1
ko04031	K17200	1
ko04031	K17201	1
ko04031	K07977	1
ko04031	K07933	1
ko04031	K24888	1
ko04052	K24191	1
ko04052	K25387	1
ko04052	K25418	1
ko04052	K04384	1
ko04052	K25414	1
ko04052	K25415	1
ko04052	K25416	1
ko00536	K22413	1
ko04515	K22652	1
ko04515	K22653	1
ko04515	K16826	1
ko04515	K06782	1
ko04515	K06783	1
ko04515	K06772	1
ko04515	K06773	1
ko04515	K06774	1
ko04515	K22654	1
ko04515	K22655	1
ko04515	K22656	1
ko04515	K06784	1
ko04515	K06761	1
ko04515	K06762	1
ko04515	K06763	1
ko04515	K06764	1
ko04515	K22657	1
ko04515	K06758	1
ko04515	K06767	1
ko04515	K06768	1
ko04515	K16353	1
ko04515	K25874	1
ko04515	K06798	1
ko04515	K06799	1
ko04515	K06800	1
ko04515	K06801	1
ko04515	K06802	1
ko04515	K06803	1
ko04515	K06804	1
ko04515	K06810	1
ko04515	K06805	1
ko04515	K06806	1
ko04515	K06807	1
ko04515	K06812	1
ko04515	K06814	1
ko04515	K22658	1
ko04515	K07598	1
ko04515	K07599	1
ko04515	K07600	1
ko04515	K07602	1
ko04515	K16494	1
ko04515	K16495	1
ko04515	K16496	1
ko04515	K16497	1
ko04515	K16499	1
ko04515	K16501	1
ko04515	K16502	1
ko04515	K16503	1
ko04515	K16504	1
ko04515	K16505	1
ko04515	K22659	1
ko04515	K22660	1
ko04515	K22661	1
ko00537	K06488	1
ko04090	K06500	1
ko04091	K06502	1
ko04090	K06510	1
ko04090	K06511	1
ko04091	K06702	1
ko04090	K06517	1
ko04090	K06526	1
ko04090	K06537	1
ko00537	K06542	1
ko04090	K06545	1
ko04091	K06549	1
ko04090	K06552	1
ko04090	K06553	1
ko04090	K06555	1
ko04090	K06556	1
ko04090	K06565	1
ko04090	K06569	1
ko04090	K06570	1
ko04090	K06578	1
ko04090	K06581	1
ko04091	K06706	1
ko04090	K06707	1
ko00537	K06716	1
ko00537	K06717	1
ko04090	K06719	1
ko04090	K06722	1
ko04090	K06725	1
ko04090	K06727	1
ko04090	K06732	1
ko04090	K06733	1
ko04090	K06734	1
ko04091	K06738	1
ko04091	K06739	1
ko04090	K16851	1
ko04090	K16852	1
ko04090	K16853	1
ko04090	K14362	1
ko04090	K16361	1
ko04090	K16854	1
ko04090	K20412	1
ko04090	K20414	1
ko01504	K17840	1
ko01504	K03395	1
ko01504	K19275	1
ko01504	K19276	1
ko01504	K19277	1
ko01504	K00662	1
ko01504	K18815	1
ko01504	K19278	1
ko01504	K18816	1
ko01504	K19301	1
ko01504	K00663	1
ko01504	K19883	1
ko01504	K19313	1
ko01504	K19063	1
ko01504	K19314	1
ko01504	K19273	1
ko01504	K17881	1
ko01504	K00984	1
ko01504	K17882	1
ko01504	K19544	1
ko01504	K05593	1
ko01504	K19279	1
ko01504	K17910	1
ko01504	K19272	1
ko01504	K19300	1
ko01504	K19299	1
ko01504	K19274	1
ko01504	K19543	1
ko01504	K19315	1
ko01504	K00897	1
ko01504	K10673	1
ko01504	K18817	1
ko01504	K04343	1
ko01504	K17880	1
ko01504	K18844	1
ko01504	K18220	1
ko01504	K06880	1
ko01504	K18235	1
ko01504	K19545	1
ko01504	K18236	1
ko01504	K18234	1
ko01504	K21251	1
ko01504	K06979	1
ko01504	K19271	1
ko01504	K00638	1
ko01504	K18554	1
ko01504	K18555	1
ko01504	K19062	1
ko01504	K21288	1
ko01504	K21267	1
ko01504	K21253	1
ko01504	K21264	1
ko01504	K21265	1
ko01504	K21252	1
ko00537	K08108	1
ko00537	K08111	1
ko00537	K08112	1
ko00535	K05843	1
ko00535	K08115	1
ko00535	K08116	1
ko00535	K25036	1
ko00535	K08118	1
ko00535	K08119	1
ko00535	K08120	1
ko00535	K08123	1
ko00535	K08124	1
ko00535	K08125	1
ko00535	K08126	1
ko00535	K08127	1
ko00535	K08128	1
ko00535	K08129	1
ko00535	K08130	1
ko00535	K25037	1
ko00535	K25038	1
ko04091	K06792	1
ko04091	K06794	1
ko04091	K06795	1
ko00535	K06849	1
ko00535	K08136	1
ko00535	K24286	1
ko00536	K06828	1
ko00536	K16641	1
ko00536	K16642	1
ko00536	K25640	1
ko00536	K23342	1
ko00536	K24354	1
ko00536	K16627	1
ko03200	K19252	1
ko03210	K19261	1
ko03200	K19262	1
ko00536	K16644	1
ko00536	K16645	1
ko04091	K10077	1
ko00536	K19012	1
ko00536	K19020	1
ko00536	K19013	1
ko00536	K19031	1
ko00536	K22144	1
ko00536	K15414	1
ko00536	K06848	1
ko00536	K06851	1
ko00536	K06853	1
ko00536	K19014	1
ko00536	K19015	1
ko00536	K24513	1
ko00536	K19016	1
ko00536	K19017	1
ko00536	K19018	1
ko00536	K19019	1
ko00537	K00775	1
ko00537	K08257	1
ko00537	K19895	1
ko00537	K16659	1
ko00537	K06846	1
ko00537	K20001	1
ko00537	K19896	1
ko04990	K19897	1
ko00537	K19898	1
ko00537	K19899	1
ko00537	K25029	1
ko00537	K25455	1
ko00537	K19900	1
ko00537	K22493	1
ko00537	K22494	1
ko00537	K25084	1
ko00537	K25085	1
ko04091	K17513	1
ko04091	K10060	1
ko04091	K10065	1
ko04091	K10075	1
ko04091	K10076	1
ko04091	K22680	1
ko04091	K22681	1
ko04091	K17518	1
ko04091	K10078	1
ko04091	K17519	1
ko04091	K17520	1
ko04091	K17521	1
ko04091	K17528	1
ko04091	K22682	1
ko04091	K06748	1
ko04091	K06749	1
ko04091	K06750	1
ko04091	K10079	1
ko04091	K24328	1
ko04091	K24329	1
ko04091	K16352	1
ko04091	K24330	1
ko04091	K10083	1
ko04091	K10090	1
ko04091	K10091	1
ko04091	K17522	1
ko04091	K10092	1
ko04091	K10093	1
ko04091	K13334	1
ko04091	K10095	1
ko04091	K10096	1
ko04091	K10097	1
ko04091	K10098	1
ko04091	K10104	1
ko04091	K17523	1
ko04091	K17524	1
ko04091	K17525	1
ko04091	K17526	1
ko04091	K17527	1
ko04990	K23688	1
ko04990	K23694	1
ko04990	K23695	1
ko04990	K23696	1
ko04990	K23697	1
ko04990	K23698	1
ko04990	K23699	1
ko04990	K23689	1
ko04990	K23690	1
ko04990	K23701	1
ko04990	K23710	1
ko04990	K23702	1
ko04990	K16655	1
ko04990	K23703	1
ko04990	K23704	1
ko04990	K23705	1
ko04990	K23706	1
ko04990	K23707	1
ko04990	K23708	1
ko04990	K23709	1
ko04990	K23711	1
ko04990	K23712	1
ko04990	K23713	1
ko04990	K23714	1
ko04990	K23715	1
ko04990	K23716	1
ko04990	K23739	1
ko04990	K23740	1
ko04990	K16847	1
ko04990	K05721	1
ko04990	K05723	1
ko04990	K05724	1
ko04990	K23780	1
ko04990	K23781	1
ko04990	K23782	1
ko04990	K08283	1
ko04990	K17083	1
ko04990	K23792	1
ko04990	K23793	1
ko04990	K23794	1
ko04990	K23795	1
ko04990	K15370	1
ko04990	K23796	1
ko04990	K23797	1
ko04990	K23857	1
ko04990	K23858	1
ko04990	K23859	1
ko04990	K23860	1
ko04990	K23861	1
ko04990	K24020	1
ko04990	K24021	1
ko04990	K24022	1
ko04990	K24023	1
ko04990	K24024	1
ko04990	K24025	1
ko04990	K24026	1
ko04990	K24027	1
ko04990	K14752	1
ko04990	K24036	1
ko04990	K24037	1
ko04990	K24038	1
ko04990	K24039	1
ko04990	K24035	1
ko04990	K04530	1
ko04990	K23898	1
ko04990	K23899	1
ko04990	K23900	1
ko04990	K23901	1
ko04990	K23849	1
ko04990	K23838	1
ko04990	K23839	1
ko04990	K23850	1
ko04990	K23853	1
ko04990	K23843	1
ko04990	K23854	1
ko04990	K23846	1
ko04990	K23847	1
ko04990	K23848	1
ko04990	K23855	1
ko04990	K23758	1
ko04990	K23759	1
ko04990	K23760	1
ko04990	K23761	1
ko04990	K23762	1
ko04990	K23764	1
ko04990	K23765	1
ko04990	K23766	1
ko04990	K23767	1
ko04990	K23768	1
ko04990	K23769	1
ko04990	K23757	1
ko04990	K23770	1
ko04990	K23771	1
ko04990	K23772	1
ko04990	K23908	1
ko04990	K23909	1
ko04990	K23929	1
ko04990	K23921	1
ko04990	K23922	1
ko04990	K23923	1
ko04990	K23924	1
ko04990	K23925	1
ko04990	K23905	1
ko04990	K06711	1
ko04990	K23926	1
ko04990	K23927	1
ko04990	K23928	1
ko04990	K24046	1
ko04990	K24048	1
ko04990	K24049	1
ko04990	K23783	1
ko04990	K23784	1
ko04990	K24053	1
ko04990	K24054	1
ko04990	K24055	1
ko04990	K24057	1
ko04990	K24058	1
ko04990	K24059	1
ko04990	K24056	1
ko04990	K24060	1
ko04990	K24061	1
ko04990	K24062	1
ko04990	K24063	1
ko04990	K24064	1
ko04990	K24065	1
ko04990	K24066	1
ko04990	K24067	1
ko04990	K17921	1
ko04990	K17925	1
ko04990	K17926	1
ko04990	K17927	1
ko04990	K17928	1
ko04990	K17929	1
ko04990	K17930	1
ko04990	K17931	1
ko04990	K17932	1
ko04990	K17941	1
ko04990	K17935	1
ko04990	K17937	1
ko04990	K24094	1
ko04990	K24095	1
ko04990	K22751	1
ko04990	K22752	1
ko04990	K24630	1
ko04990	K24631	1
ko04990	K24632	1
ko04990	K24633	1
ko04990	K24634	1
ko04990	K24635	1
ko04990	K24674	1
ko04990	K24675	1
ko04990	K24676	1
ko04990	K24684	1
ko04990	K24685	1
ko04990	K24686	1
ko04990	K24687	1
ko04990	K24642	1
ko04990	K24691	1
ko04990	K24945	1
ko04990	K25165	1
ko04990	K24098	1
ko04990	K24099	1
ko04990	K24412	1
ko04990	K24413	1
ko04990	K24414	1
ko04990	K24415	1
ko04990	K23354	1
ko04990	K24314	1
ko04990	K24315	1
ko04990	K24270	1
ko04990	K24417	1
ko04990	K23353	1
ko04990	K19867	1
ko04990	K24420	1
ko04990	K24421	1
ko04990	K24416	1
ko04990	K24422	1
ko04990	K24423	1
ko04990	K24424	1
ko04990	K24143	1
ko04990	K24337	1
ko04990	K24338	1
ko04990	K24341	1
ko04990	K19601	1
ko04990	K24342	1
ko04990	K24332	1
ko04990	K24333	1
ko04990	K24334	1
ko04990	K24331	1
ko04990	K24319	1
ko04990	K24474	1
ko04990	K24475	1
ko04990	K24477	1
ko04990	K24478	1
ko04990	K24479	1
ko04990	K24480	1
ko04990	K24481	1
ko04990	K24482	1
ko04990	K24483	1
ko04990	K16362	1
ko04990	K24484	1
ko04990	K24485	1
ko04990	K24486	1
ko04990	K24487	1
ko04990	K24488	1
ko04990	K24489	1
ko04990	K24490	1
ko04990	K16354	1
ko04990	K16355	1
ko04990	K16356	1
ko04990	K16357	1
ko04990	K16358	1
ko04990	K24491	1
ko04990	K24492	1
ko04990	K24493	1
ko04990	K24494	1
ko04990	K24495	1
ko04990	K24496	1
ko04990	K24497	1
ko04990	K24499	1
ko04990	K24500	1
ko04990	K24211	1
ko04990	K24212	1
ko04990	K24218	1
ko04990	K24213	1
ko04990	K24214	1
ko04990	K24235	1
ko04990	K19470	1
ko04990	K24236	1
ko04990	K24237	1
ko04990	K21410	1
ko04990	K24381	1
ko04990	K24246	1
ko04990	K24247	1
ko04990	K24248	1
ko04990	K24427	1
ko04990	K24428	1
ko04990	K24429	1
ko04990	K24430	1
ko04990	K23369	1
ko04990	K24432	1
ko04990	K24433	1
ko04990	K24434	1
ko04990	K24435	1
ko04990	K24436	1
ko04990	K24461	1
ko04990	K24462	1
ko04990	K24463	1
ko04990	K24469	1
ko04990	K24472	1
ko04990	K06826	1
ko04990	K24431	1
ko04990	K17340	1
ko04990	K17341	1
ko04990	K17342	1
ko04990	K24464	1
ko04990	K24465	1
ko04990	K08023	1
ko04990	K24466	1
ko04990	K24467	1
ko04990	K24468	1
ko04990	K24470	1
ko04990	K24471	1
ko04990	K24473	1
ko04990	K19467	1
ko04990	K23574	1
ko04990	K24506	1
ko04990	K24507	1
ko04990	K24508	1
ko04990	K24510	1
ko04990	K24511	1
ko04990	K24512	1
ko04990	K24514	1
ko04990	K24515	1
ko04990	K24516	1
ko04990	K24524	1
ko04990	K24525	1
ko04990	K24523	1
ko04990	K24517	1
ko04990	K24518	1
ko04990	K24519	1
ko04990	K24520	1
ko04990	K24521	1
ko04990	K24522	1
ko04990	K24725	1
ko04990	K24730	1
ko04990	K24731	1
ko04990	K24732	1
ko04990	K24733	1
ko04990	K24734	1
ko04990	K24736	1
ko04990	K24737	1
ko04990	K24739	1
ko04990	K24740	1
ko04990	K24741	1
ko04990	K24742	1
ko04990	K24743	1
ko04990	K24744	1
ko04990	K24745	1
ko04990	K24746	1
ko04990	K24747	1
ko04990	K24748	1
ko04990	K24749	1
ko04990	K24750	1
ko04990	K24751	1
ko04990	K24753	1
ko04990	K24754	1
ko04990	K24756	1
ko04990	K24757	1
ko04990	K24758	1
ko04990	K24764	1
ko04990	K24765	1
ko04990	K24774	1
ko04990	K19329	1
ko04990	K24775	1
ko04990	K22524	1
ko04990	K24779	1
ko04990	K24720	1
ko04990	K23961	1
ko04990	K23962	1
ko04990	K23963	1
ko04990	K23954	1
ko04990	K23955	1
ko04990	K23959	1
ko04990	K23956	1
ko04990	K23969	1
ko04990	K23970	1
ko04990	K23971	1
ko04990	K23972	1
ko04990	K23957	1
ko04990	K23939	1
ko04990	K23958	1
ko04990	K24783	1
ko04990	K24784	1
ko04990	K24785	1
ko04990	K24786	1
ko04990	K24787	1
ko04990	K24682	1
ko04990	K24681	1
ko04990	K24683	1
ko04990	K19519	1
ko04990	K24790	1
ko04990	K24792	1
ko04990	K24793	1
ko04990	K24794	1
ko04990	K23091	1
ko04990	K24359	1
ko04990	K24360	1
ko04990	K24361	1
ko04990	K24362	1
ko04990	K24363	1
ko04990	K23818	1
ko04990	K19408	1
ko04990	K23819	1
ko04990	K23820	1
ko04990	K23821	1
ko04990	K23822	1
ko04990	K23823	1
ko04990	K23824	1
ko04990	K24808	1
ko04990	K24811	1
ko04990	K24809	1
ko04990	K24810	1
ko04990	K24812	1
ko04990	K24813	1
ko04990	K24815	1
ko04990	K24816	1
ko04990	K24166	1
ko04990	K24167	1
ko04990	K24168	1
ko04990	K24169	1
ko04990	K24848	1
ko04990	K24849	1
ko04990	K24924	1
ko04990	K24044	1
ko04990	K24929	1
ko04990	K24930	1
ko04990	K24933	1
ko04990	K24935	1
ko04990	K24946	1
ko04990	K24947	1
ko04990	K24942	1
ko04990	K24943	1
ko04990	K24944	1
ko04990	K24979	1
ko04990	K24980	1
ko04990	K24981	1
ko04990	K24982	1
ko04990	K17392	1
ko04990	K24990	1
ko04990	K24991	1
ko04990	K24994	1
ko04990	K25000	1
ko04990	K25078	1
ko04990	K25079	1
ko04990	K25080	1
ko04990	K25081	1
ko04990	K25082	1
ko04990	K25083	1
ko04990	K25093	1
ko04990	K24834	1
ko04990	K24835	1
ko04990	K24836	1
ko04990	K24243	1
ko04990	K24840	1
ko04990	K24842	1
ko04990	K24832	1
ko04990	K24838	1
ko04990	K23930	1
ko04990	K24127	1
ko04990	K24829	1
ko04990	K24830	1
ko04990	K24833	1
ko04990	K24831	1
ko03210	K24597	1
ko03210	K19249	1
ko03210	K24596	1
ko03210	K24592	1
ko03200	K19250	1
ko03210	K24593	1
ko03200	K24546	1
ko03210	K24325	1
ko03210	K19254	1
ko03210	K24860	1
ko03200	K25128	1
ko03200	K21077	1
ko03200	K21535	1
ko03210	K19253	1
ko03210	K25502	1
ko03200	K22201	1
ko03210	K24322	1
ko03210	K24321	1
ko03200	K25122	1
ko03210	K24323	1
ko03210	K24590	1
ko03210	K24572	1
ko03200	K19247	1
ko03210	K24549	1
ko03210	K24548	1
ko03200	K22613	1
ko03210	K24547	1
ko03200	K24957	1
ko03210	K24571	1
ko03210	K24573	1
ko03210	K24591	1
ko03210	K24859	1
ko03210	K24535	1
ko03210	K24533	1
ko03200	K21924	1
ko03210	K24545	1
ko03210	K24588	1
ko03200	K21501	1
ko03200	K19454	1
ko03210	K24585	1
ko03200	K21532	1
ko03200	K21078	1
ko03200	K21043	1
ko03200	K21047	1
ko03200	K21041	1
ko03200	K21042	1
ko03200	K21044	1
ko03200	K21045	1
ko03200	K21048	1
ko03200	K25798	1
ko03200	K25799	1
ko03200	K25800	1
ko03200	K24959	1
ko03200	K24960	1
ko03200	K24961	1
ko03200	K22623	1
ko03200	K22625	1
ko03210	K24586	1
ko03200	K21516	1
ko03200	K21315	1
ko03200	K21506	1
ko03200	K21518	1
ko03200	K25991	1
ko03200	K25992	1
ko03200	K25994	1
ko03200	K21517	1
ko03200	K21505	1
ko03200	K25990	1
ko03200	K25988	1
ko03200	K25989	1
ko03200	K21537	1
ko03200	K21536	1
ko03200	K25979	1
ko03200	K25981	1
ko03200	K25982	1
ko03200	K25983	1
ko03200	K25984	1
ko03200	K25508	1
ko03200	K25980	1
ko03200	K25966	1
ko03200	K25973	1
ko03200	K22612	1
ko03200	K25066	1
ko03200	K21076	1
ko03200	K26001	1
ko03200	K26002	1
ko03200	K26003	1
ko03200	K26004	1
ko03200	K26007	1
ko03200	K26008	1
ko03200	K26009	1
ko03200	K26010	1
ko03200	K26013	1
ko03200	K26011	1
ko03200	K19248	1
ko03200	K21504	1
ko03200	K18963	1
ko03200	K21243	1
ko03200	K21241	1
ko03200	K21242	1
ko03200	K21233	1
ko03200	K21244	1
ko03210	K24587	1
ko03200	K21236	1
ko03200	K21865	1
ko03200	K26032	1
ko03200	K26039	1
ko03200	K26047	1
ko03200	K21507	1
ko03200	K21527	1
ko03200	K21521	1
ko03200	K26044	1
ko03200	K26033	1
ko03200	K26034	1
ko03200	K26035	1
ko03200	K26036	1
ko03200	K21500	1
ko03200	K21239	1
ko03200	K21314	1
ko03200	K21039	1
ko03200	K21510	1
ko03200	K26049	1
ko03200	K01143	1
ko03200	K21526	1
ko03200	K26048	1
ko03200	K26043	1
ko03200	K21525	1
ko03200	K21512	1
ko03200	K22014	1
ko03200	K20841	1
ko03200	K20842	1
ko03200	K21528	1
ko03200	K18950	1
ko03200	K26046	1
ko03200	K21523	1
ko03200	K21524	1
ko03200	K26041	1
ko03200	K26029	1
ko03200	K26031	1
ko03200	K21522	1
ko03200	K21511	1
ko03200	K26030	1
ko03200	K21503	1
ko03200	K21534	1
ko03200	K21508	1
ko03200	K05345	1
ko03200	K26040	1
ko03200	K26045	1
ko03200	K26042	1
ko03200	K21499	1
ko03200	K18959	1
ko03200	K18951	1
ko03200	K18961	1
ko03200	K18962	1
