parent	child
03029 Mitochondrial biogenesis	K22072
03029 Mitochondrial biogenesis	K22073
03029 Mitochondrial biogenesis	K22074
03029 Mitochondrial biogenesis	K22066
03029 Mitochondrial biogenesis	K22075
02000 Transporters	K23500
02000 Transporters	K23501
02000 Transporters	K23502
02000 Transporters	K23503
03029 Mitochondrial biogenesis	K17965
03029 Mitochondrial biogenesis	K23504
03029 Mitochondrial biogenesis	K18158
03029 Mitochondrial biogenesis	K18165
03029 Mitochondrial biogenesis	K15980
03029 Mitochondrial biogenesis	K18166
03029 Mitochondrial biogenesis	K23164
03029 Mitochondrial biogenesis	K23505
03029 Mitochondrial biogenesis	K18167
03029 Mitochondrial biogenesis	K18168
03029 Mitochondrial biogenesis	K08900
03029 Mitochondrial biogenesis	K18169
03029 Mitochondrial biogenesis	K18170
03029 Mitochondrial biogenesis	K23165
03029 Mitochondrial biogenesis	K18171
03029 Mitochondrial biogenesis	K18172
03029 Mitochondrial biogenesis	K18174
03029 Mitochondrial biogenesis	K18176
03029 Mitochondrial biogenesis	K18185
03029 Mitochondrial biogenesis	K18186
03029 Mitochondrial biogenesis	K18187
03029 Mitochondrial biogenesis	K18188
03029 Mitochondrial biogenesis	K14998
03029 Mitochondrial biogenesis	K07152
03029 Mitochondrial biogenesis	K18189
03029 Mitochondrial biogenesis	K17964
03029 Mitochondrial biogenesis	K23506
03029 Mitochondrial biogenesis	K07555
03029 Mitochondrial biogenesis	K07556
03029 Mitochondrial biogenesis	K17966
03029 Mitochondrial biogenesis	K18192
03029 Mitochondrial biogenesis	K18193
03029 Mitochondrial biogenesis	K18194
03029 Mitochondrial biogenesis	K22140
03029 Mitochondrial biogenesis	K17967
03029 Mitochondrial biogenesis	K23166
03029 Mitochondrial biogenesis	K17968
03029 Mitochondrial biogenesis	K17970
02000 Transporters	K17885
03029 Mitochondrial biogenesis	K22076
03029 Mitochondrial biogenesis	K22077
03029 Mitochondrial biogenesis	K23167
03029 Mitochondrial biogenesis	K23507
03029 Mitochondrial biogenesis	K17972
03029 Mitochondrial biogenesis	K17973
03029 Mitochondrial biogenesis	K17974
03029 Mitochondrial biogenesis	K17944
04147 Exosome	K17080
04147 Exosome	K17081
03029 Mitochondrial biogenesis	K17975
03029 Mitochondrial biogenesis	K17976
03029 Mitochondrial biogenesis	K17977
03029 Mitochondrial biogenesis	K17978
04990 Domain-containing proteins not elsewhere classified	K17887
03029 Mitochondrial biogenesis	K17979
03029 Mitochondrial biogenesis	K17980
03029 Mitochondrial biogenesis	K17981
03029 Mitochondrial biogenesis	K25437
03029 Mitochondrial biogenesis	K17983
03029 Mitochondrial biogenesis	K23168
02000 Transporters	K23329
02000 Transporters	K24708
02000 Transporters	K24846
02000 Transporters	K24819
02000 Transporters	K24910
02000 Transporters	K24911
02000 Transporters	K24820
02000 Transporters	K06147
02000 Transporters	K06148
02000 Transporters	K21396
02000 Transporters	K25167
02000 Transporters	K15738
02000 Transporters	K21397
02000 Transporters	K02021
02000 Transporters	K24985
02000 Transporters	K24986
02000 Transporters	K24987
02000 Transporters	K24988
02000 Transporters	K24989
02000 Transporters	K05777
02000 Transporters	K05778
02000 Transporters	K05779
02000 Transporters	K02051
02000 Transporters	K02050
02000 Transporters	K02049
02000 Transporters	K25086
02000 Transporters	K25087
02000 Transporters	K25088
02000 Transporters	K25045
02000 Transporters	K25046
02000 Transporters	K25047
02000 Transporters	K25096
02000 Transporters	K25097
02000 Transporters	K25098
02000 Transporters	K25099
02000 Transporters	K24709
02000 Transporters	K24710
02000 Transporters	K24711
02000 Transporters	K24712
02000 Transporters	K25067
02000 Transporters	K25068
02000 Transporters	K25069
02000 Transporters	K10120
02000 Transporters	K10121
02000 Transporters	K10122
02000 Transporters	K25670
02000 Transporters	K25671
02000 Transporters	K25672
02000 Transporters	K25062
02000 Transporters	K25063
02000 Transporters	K25064
02000 Transporters	K25673
02000 Transporters	K25674
02000 Transporters	K25675
02000 Transporters	K25676
02000 Transporters	K25677
02000 Transporters	K25678
02000 Transporters	K02069
02000 Transporters	K02068
02000 Transporters	K18480
02000 Transporters	K18481
02000 Transporters	K02027
02000 Transporters	K02025
02000 Transporters	K02026
02000 Transporters	K02058
02000 Transporters	K02057
02000 Transporters	K02056
02000 Transporters	K01989
02000 Transporters	K05832
02000 Transporters	K05833
02000 Transporters	K02030
02000 Transporters	K02029
02000 Transporters	K02028
02000 Transporters	K25103
02000 Transporters	K25104
02000 Transporters	K25105
02000 Transporters	K25106
02000 Transporters	K25107
02000 Transporters	K25308
02000 Transporters	K25288
02000 Transporters	K25289
02000 Transporters	K25290
02000 Transporters	K25132
02000 Transporters	K25133
02000 Transporters	K10834
02000 Transporters	K25113
02000 Transporters	K25114
02000 Transporters	K25115
02000 Transporters	K25116
02000 Transporters	K25117
02000 Transporters	K25118
02000 Transporters	K25119
02000 Transporters	K25120
02000 Transporters	K25109
02000 Transporters	K25110
02000 Transporters	K25111
02000 Transporters	K25130
02000 Transporters	K25282
02000 Transporters	K25283
02000 Transporters	K25284
02000 Transporters	K25285
02000 Transporters	K02016
02000 Transporters	K02015
02000 Transporters	K02013
02000 Transporters	K25034
02000 Transporters	K25027
02000 Transporters	K25028
02000 Transporters	K09818
02000 Transporters	K09819
02000 Transporters	K09820
02000 Transporters	K16923
02000 Transporters	K16924
02000 Transporters	K24620
02000 Transporters	K16926
02000 Transporters	K16927
02000 Transporters	K16928
02000 Transporters	K16929
02000 Transporters	K01552
02000 Transporters	K24040
02000 Transporters	K16925
02000 Transporters	K02077
02000 Transporters	K02075
02000 Transporters	K02074
02000 Transporters	K25151
02000 Transporters	K25152
02000 Transporters	K25153
02000 Transporters	K25140
02000 Transporters	K25141
02000 Transporters	K25187
02000 Transporters	K25188
02000 Transporters	K25189
02000 Transporters	K25190
02000 Transporters	K25184
02000 Transporters	K25180
02000 Transporters	K25181
02000 Transporters	K25182
02000 Transporters	K25183
02000 Transporters	K25142
02000 Transporters	K25143
02000 Transporters	K25144
02000 Transporters	K25147
02000 Transporters	K25148
02000 Transporters	K25149
02000 Transporters	K25150
02000 Transporters	K24948
02000 Transporters	K24949
02000 Transporters	K25169
02000 Transporters	K25170
02000 Transporters	K25171
02000 Transporters	K25172
02000 Transporters	K25154
02000 Transporters	K25155
02000 Transporters	K25156
02000 Transporters	K25157
02000 Transporters	K25158
02000 Transporters	K25159
02000 Transporters	K01992
02000 Transporters	K01990
02000 Transporters	K02004
02000 Transporters	K02003
02000 Transporters	K09013
02000 Transporters	K05615
02000 Transporters	K08142
02000 Transporters	K08144
02000 Transporters	K12201
02000 Transporters	K08145
02000 Transporters	K08146
02000 Transporters	K08147
02000 Transporters	K08148
02000 Transporters	K08149
02000 Transporters	K08150
02000 Transporters	K13856
03037 Cilium and associated proteins	K13858
02000 Transporters	K13859
02000 Transporters	K13860
02000 Transporters	K13861
02000 Transporters	K13862
04147 Exosome	K14382
02000 Transporters	K14383
02000 Transporters	K14384
02000 Transporters	K14388
02000 Transporters	K14389
02000 Transporters	K14390
02000 Transporters	K14391
02000 Transporters	K05039
02000 Transporters	K05041
02000 Transporters	K05047
02000 Transporters	K05048
02000 Transporters	K05336
02000 Transporters	K13864
02000 Transporters	K13865
02000 Transporters	K13866
02000 Transporters	K13872
02000 Transporters	K13782
02000 Transporters	K13870
02000 Transporters	K14722
02000 Transporters	K14723
02000 Transporters	K14724
02000 Transporters	K14725
03037 Cilium and associated proteins	K14726
03037 Cilium and associated proteins	K23994
02000 Transporters	K14343
02000 Transporters	K14344
02000 Transporters	K14346
04147 Exosome	K14347
04147 Exosome	K14425
04147 Exosome	K14426
02000 Transporters	K14427
02000 Transporters	K14428
02000 Transporters	K14429
02000 Transporters	K14444
02000 Transporters	K14445
02000 Transporters	K08716
02000 Transporters	K14637
02000 Transporters	K14638
02000 Transporters	K14639
04147 Exosome	K08179
02000 Transporters	K08181
02000 Transporters	K08182
02000 Transporters	K08183
02000 Transporters	K08184
02000 Transporters	K08185
02000 Transporters	K08186
02000 Transporters	K08188
02000 Transporters	K11810
02000 Transporters	K08189
02000 Transporters	K08190
02000 Transporters	K12300
02000 Transporters	K12303
02000 Transporters	K08193
02000 Transporters	K14640
02000 Transporters	K14345
02000 Transporters	K14352
02000 Transporters	K14353
02000 Transporters	K14354
02000 Transporters	K14355
02000 Transporters	K14356
02000 Transporters	K14357
02000 Transporters	K08203
02000 Transporters	K08206
02000 Transporters	K08207
04147 Exosome	K08208
02000 Transporters	K08209
02000 Transporters	K08210
02000 Transporters	K08211
02000 Transporters	K08212
02000 Transporters	K08213
02000 Transporters	K08214
02000 Transporters	K08216
02000 Transporters	K08215
02000 Transporters	K23717
02000 Transporters	K14612
02000 Transporters	K13750
02000 Transporters	K13751
02000 Transporters	K13753
02000 Transporters	K13754
02000 Transporters	K15100
02000 Transporters	K15101
04147 Exosome	K15102
02000 Transporters	K15103
02000 Transporters	K15104
02000 Transporters	K15105
02000 Transporters	K15106
02000 Transporters	K15084
02000 Transporters	K15107
02000 Transporters	K15108
02000 Transporters	K15110
02000 Transporters	K14684
02000 Transporters	K15111
02000 Transporters	K15112
02000 Transporters	K15115
02000 Transporters	K15116
02000 Transporters	K15117
02000 Transporters	K15118
02000 Transporters	K15119
02000 Transporters	K15085
02000 Transporters	K15120
02000 Transporters	K15121
02000 Transporters	K15123
02000 Transporters	K03454
02000 Transporters	K15124
02000 Transporters	K15114
02000 Transporters	K14703
02000 Transporters	K14705
02000 Transporters	K14707
02000 Transporters	K14708
02000 Transporters	K14453
02000 Transporters	K11536
02000 Transporters	K03323
02000 Transporters	K14689
02000 Transporters	K14690
02000 Transporters	K14691
02000 Transporters	K14692
02000 Transporters	K14693
02000 Transporters	K14695
02000 Transporters	K14696
02000 Transporters	K14697
02000 Transporters	K14687
02000 Transporters	K15272
02000 Transporters	K15273
02000 Transporters	K15274
02000 Transporters	K15275
02000 Transporters	K15276
02000 Transporters	K15277
02000 Transporters	K15278
02000 Transporters	K15279
02000 Transporters	K15280
02000 Transporters	K15281
02000 Transporters	K15283
02000 Transporters	K15284
02000 Transporters	K15285
02000 Transporters	K15286
02000 Transporters	K15287
02000 Transporters	K15288
02000 Transporters	K15289
02000 Transporters	K13783
02000 Transporters	K03447
02000 Transporters	K14991
02000 Transporters	K14993
02000 Transporters	K14994
02000 Transporters	K14996
02000 Transporters	K14997
02000 Transporters	K15122
04090 CD molecules	K06580
02000 Transporters	K08228
02000 Transporters	K08229
02000 Transporters	K08230
02000 Transporters	K15378
02000 Transporters	K14614
02000 Transporters	K20840
02000 Transporters	K03327
01504 Antimicrobial resistance genes	K18908
02000 Transporters	K15380
