#parent	child
99977 Transport	K07242
99977 Transport	K03328
99977 Transport	K07085
99977 Transport	K22917
99977 Transport	K24965
99977 Transport	K23013
99977 Transport	K23014
99977 Transport	K23161
99977 Transport	K23162
99977 Transport	K23243
99977 Transport	K23885
99977 Transport	K23886
99977 Transport	K25349
99977 Transport	K25362
99977 Transport	K25363
99977 Transport	K25354
99977 Transport	K25741
99977 Transport	K25753
99977 Transport	K25754
99977 Transport	K25947
09193 Unclassified: signaling and cellular processes	99978 Cell growth
99978 Cell growth	K06190
99978 Cell growth	K07321
99978 Cell growth	K07322
99978 Cell growth	K15722
99978 Cell growth	K20073
99978 Cell growth	K22304
99978 Cell growth	K06317
99978 Cell growth	K06318
99978 Cell growth	K06319
99978 Cell growth	K06320
99978 Cell growth	K06321
99978 Cell growth	K06322
99978 Cell growth	K06323
99978 Cell growth	K06325
99978 Cell growth	K06326
99978 Cell growth	K06327
99978 Cell growth	K06328
99978 Cell growth	K06329
99978 Cell growth	K06330
99978 Cell growth	K06331
99978 Cell growth	K06332
99978 Cell growth	K06333
99978 Cell growth	K06334
99978 Cell growth	K06335
99978 Cell growth	K25519
99978 Cell growth	K06337
99978 Cell growth	K06338
99978 Cell growth	K06339
99978 Cell growth	K06340
99978 Cell growth	K06341
99978 Cell growth	K06342
99978 Cell growth	K06343
99978 Cell growth	K06344
99978 Cell growth	K06345
99978 Cell growth	K06346
99978 Cell growth	K06348
99978 Cell growth	K06349
99978 Cell growth	K06350
99978 Cell growth	K06351
99978 Cell growth	K06357
99978 Cell growth	K06370
99978 Cell growth	K06371
99978 Cell growth	K06372
99978 Cell growth	K06373
99978 Cell growth	K06374
99978 Cell growth	K06376
99978 Cell growth	K06377
99978 Cell growth	K06378
99978 Cell growth	K06380
99978 Cell growth	K06381
99978 Cell growth	K06384
99978 Cell growth	K06385
99978 Cell growth	K06386
99978 Cell growth	K06387
99978 Cell growth	K06388
99978 Cell growth	K06389
99978 Cell growth	K06390
99978 Cell growth	K06391
99978 Cell growth	K06392
99978 Cell growth	K06393
99978 Cell growth	K06394
99978 Cell growth	K06395
99978 Cell growth	K06396
99978 Cell growth	K06397
99978 Cell growth	K06398
99978 Cell growth	K06400
99978 Cell growth	K06401
99978 Cell growth	K06403
99978 Cell growth	K06404
99978 Cell growth	K06405
99978 Cell growth	K06406
99978 Cell growth	K06407
99978 Cell growth	K06408
99978 Cell growth	K06410
99978 Cell growth	K06411
99978 Cell growth	K06412
99978 Cell growth	K06413
99978 Cell growth	K06414
99978 Cell growth	K06415
99978 Cell growth	K06416
99978 Cell growth	K06417
99978 Cell growth	K07257
99978 Cell growth	K06418
99978 Cell growth	K06419
99978 Cell growth	K06420
99978 Cell growth	K06421
99978 Cell growth	K06422
99978 Cell growth	K06423
99978 Cell growth	K06424
99978 Cell growth	K06425
99978 Cell growth	K06426
99978 Cell growth	K06427
99978 Cell growth	K06428
99978 Cell growth	K06429
99978 Cell growth	K06430
99978 Cell growth	K06431
99978 Cell growth	K06432
99978 Cell growth	K06433
99978 Cell growth	K06434
99978 Cell growth	K06435
99978 Cell growth	K06436
99978 Cell growth	K06437
99978 Cell growth	K06438
99978 Cell growth	K06439
99978 Cell growth	K06440
99978 Cell growth	K16654
99978 Cell growth	K06288
99978 Cell growth	K06290
99978 Cell growth	K06291
99978 Cell growth	K06293
99978 Cell growth	K06294
99978 Cell growth	K06295
99978 Cell growth	K06297
99978 Cell growth	K06298
99978 Cell growth	K06299
99978 Cell growth	K06300
99978 Cell growth	K06301
99978 Cell growth	K06302
99978 Cell growth	K06303
99978 Cell growth	K06304
99978 Cell growth	K06305
99978 Cell growth	K06306
99978 Cell growth	K06307
99978 Cell growth	K06308
99978 Cell growth	K06309
99978 Cell growth	K06310
99978 Cell growth	K06312
99978 Cell growth	K06313
99978 Cell growth	K22718
99978 Cell growth	K22719
99978 Cell growth	K25385
99978 Cell growth	K25386
09193 Unclassified: signaling and cellular processes	99993 Cell motility
99993 Cell motility	K07337
99993 Cell motility	K07343
99993 Cell motility	K08086
99993 Cell motility	K08087
99993 Cell motility	K09156
99993 Cell motility	K12548
99993 Cell motility	K12549
99993 Cell motility	K15421
99993 Cell motility	K15540
99993 Cell motility	K15723
99993 Cell motility	K16614
99993 Cell motility	K17085
99993 Cell motility	K18598
99993 Cell motility	K19433
99993 Cell motility	K19716
99993 Cell motility	K22221
99993 Cell motility	K22720
99993 Cell motility	K22850
99993 Cell motility	K22851
99993 Cell motility	K22852
99993 Cell motility	K22853
99993 Cell motility	K22854
99993 Cell motility	K22918
99993 Cell motility	K23255
99993 Cell motility	K23315
99993 Cell motility	K23316
99993 Cell motility	K24105
09193 Unclassified: signaling and cellular processes	99995 Signaling proteins
99995 Signaling proteins	K03807
99995 Signaling proteins	K05792
99995 Signaling proteins	K05795
99995 Signaling proteins	K05791
99995 Signaling proteins	K03607
99995 Signaling proteins	K06149
99995 Signaling proteins	K14064
99995 Signaling proteins	K14065
99995 Signaling proteins	K14055
99995 Signaling proteins	K14061
99995 Signaling proteins	K11932
99995 Signaling proteins	K23347
99995 Signaling proteins	K06200
99995 Signaling proteins	K06207
99995 Signaling proteins	K07166
99995 Signaling proteins	K07167
99995 Signaling proteins	K07168
99995 Signaling proteins	K07169
99995 Signaling proteins	K06217
99995 Signaling proteins	K07175
99995 Signaling proteins	K07176
99995 Signaling proteins	K07180
99995 Signaling proteins	K07182
99995 Signaling proteins	K07184
99995 Signaling proteins	K07186
99995 Signaling proteins	K02832
99995 Signaling proteins	K22006
99995 Signaling proteins	K05255
99995 Signaling proteins	K08480
99995 Signaling proteins	K08481
99995 Signaling proteins	K08482
99995 Signaling proteins	K09852
99995 Signaling proteins	K09855
99995 Signaling proteins	K09856
99995 Signaling proteins	K10044
99995 Signaling proteins	K23266
99995 Signaling proteins	K10045
99995 Signaling proteins	K05626
99995 Signaling proteins	K05639
99995 Signaling proteins	K12325
99995 Signaling proteins	K12364
99995 Signaling proteins	K12546
99995 Signaling proteins	K13438
99995 Signaling proteins	K13630
99995 Signaling proteins	K13801
99995 Signaling proteins	K13808
99995 Signaling proteins	K08707
99995 Signaling proteins	K08709
99995 Signaling proteins	K14363
99995 Signaling proteins	K14364
99995 Signaling proteins	K14480
99995 Signaling proteins	K06875
99995 Signaling proteins	K15310
99995 Signaling proteins	K15369
99995 Signaling proteins	K15838
99995 Signaling proteins	K12122
99995 Signaling proteins	K12123
99995 Signaling proteins	K16449
99995 Signaling proteins	K16519
99995 Signaling proteins	K16523
99995 Signaling proteins	K16524
99995 Signaling proteins	K16525
99995 Signaling proteins	K16528
99995 Signaling proteins	K16825
99995 Signaling proteins	K16827
99995 Signaling proteins	K17337
99995 Signaling proteins	K04704
99995 Signaling proteins	K17384
99995 Signaling proteins	K17385
99995 Signaling proteins	K17639
99995 Signaling proteins	K17708
99995 Signaling proteins	K17886
99995 Signaling proteins	K17905
99995 Signaling proteins	K18047
99995 Signaling proteins	K18448
99995 Signaling proteins	K18449
99995 Signaling proteins	K18450
99979 Unclassified viral proteins	K18451
99995 Signaling proteins	K18810
99995 Signaling proteins	K18811
99995 Signaling proteins	K18812
99995 Signaling proteins	K18813
99995 Signaling proteins	K13461
99995 Signaling proteins	K13462
99995 Signaling proteins	K19481
99995 Signaling proteins	K19482
99995 Signaling proteins	K19602
99995 Signaling proteins	K19638
99995 Signaling proteins	K08327
99995 Signaling proteins	K19864
99995 Signaling proteins	K20005
99995 Signaling proteins	K20006
99995 Signaling proteins	K09767
99995 Signaling proteins	K19336
99995 Signaling proteins	K20908
99995 Signaling proteins	K21392
99995 Signaling proteins	K21408
99995 Signaling proteins	K21409
99995 Signaling proteins	K21439
99995 Signaling proteins	K21637
99995 Signaling proteins	K21638
99995 Signaling proteins	K21973
99995 Signaling proteins	K21974
99995 Signaling proteins	K21975
99995 Signaling proteins	K21976
99995 Signaling proteins	K16143
99995 Signaling proteins	K22154
99995 Signaling proteins	K22448
99995 Signaling proteins	K22533
99995 Signaling proteins	K16349
99995 Signaling proteins	K06769
99995 Signaling proteins	K06789
99995 Signaling proteins	K06818
99995 Signaling proteins	K16663
99995 Signaling proteins	K16664
99995 Signaling proteins	K06822
99995 Signaling proteins	K16665
99995 Signaling proteins	K16666
99995 Signaling proteins	K16668
99995 Signaling proteins	K16656
99995 Signaling proteins	K16657
99995 Signaling proteins	K16658
99995 Signaling proteins	K16364
99995 Signaling proteins	K16660
99995 Signaling proteins	K16661
99995 Signaling proteins	K22746
99995 Signaling proteins	K22747
99995 Signaling proteins	K23116
99995 Signaling proteins	K23267
99995 Signaling proteins	K23307
99995 Signaling proteins	K23346
99995 Signaling proteins	K23835
99995 Signaling proteins	K23836
99995 Signaling proteins	K23844
99995 Signaling proteins	K23867
99995 Signaling proteins	K23916
99995 Signaling proteins	K24205
99995 Signaling proteins	K24209
99995 Signaling proteins	K24275
99995 Signaling proteins	K24295
99995 Signaling proteins	K24297
99995 Signaling proteins	K24398
99995 Signaling proteins	K24399
99995 Signaling proteins	K24400
99995 Signaling proteins	K24401
99995 Signaling proteins	K24576
99995 Signaling proteins	K24577
99995 Signaling proteins	K24578
99995 Signaling proteins	K24595
99995 Signaling proteins	K24610
99995 Signaling proteins	K24611
99995 Signaling proteins	K24628
99995 Signaling proteins	K24766
99995 Signaling proteins	K24909
99995 Signaling proteins	K24918
99995 Signaling proteins	K24919
99995 Signaling proteins	K24920
99995 Signaling proteins	K24921
99995 Signaling proteins	K24922
99995 Signaling proteins	K24923
99995 Signaling proteins	K24997
99995 Signaling proteins	K25291
99995 Signaling proteins	K25292
99995 Signaling proteins	K25049
99995 Signaling proteins	K25050
99995 Signaling proteins	K25206
99995 Signaling proteins	K25139
99995 Signaling proteins	K25179
99995 Signaling proteins	K25344
99995 Signaling proteins	K25350
99995 Signaling proteins	K25351
99995 Signaling proteins	K25352
99995 Signaling proteins	K25353
99995 Signaling proteins	K25356
99995 Signaling proteins	K25357
99995 Signaling proteins	K25358
99995 Signaling proteins	K25359
99995 Signaling proteins	K25360
99995 Signaling proteins	K25361
99995 Signaling proteins	K25371
99995 Signaling proteins	K25372
99995 Signaling proteins	K25382
99995 Signaling proteins	K25383
99995 Signaling proteins	K25384
99995 Signaling proteins	K25406
99995 Signaling proteins	K25407
99995 Signaling proteins	K25408
99995 Signaling proteins	K25409
99995 Signaling proteins	K25410
99995 Signaling proteins	K25411
99995 Signaling proteins	K25417
99995 Signaling proteins	K25428
99995 Signaling proteins	K25429
99995 Signaling proteins	K25430
99995 Signaling proteins	K25431
99995 Signaling proteins	K25432
99995 Signaling proteins	K25444
99995 Signaling proteins	K25445
99995 Signaling proteins	K25446
99995 Signaling proteins	K25447
99995 Signaling proteins	K25448
99995 Signaling proteins	K25449
99995 Signaling proteins	K25453
99995 Signaling proteins	K25454
99995 Signaling proteins	K25464
99995 Signaling proteins	K25465
99995 Signaling proteins	K25466
99995 Signaling proteins	K25467
99995 Signaling proteins	K25468
99995 Signaling proteins	K25469
99995 Signaling proteins	K25476
99995 Signaling proteins	K25477
99995 Signaling proteins	K25478
99995 Signaling proteins	K25479
99995 Signaling proteins	K25493
99995 Signaling proteins	K25511
99995 Signaling proteins	K25526
99995 Signaling proteins	K25527
99995 Signaling proteins	K25534
99995 Signaling proteins	K25535
99995 Signaling proteins	K25536
99995 Signaling proteins	K25537
99995 Signaling proteins	K25538
99995 Signaling proteins	K25539
99995 Signaling proteins	K25540
99995 Signaling proteins	K25541
99995 Signaling proteins	K25542
99995 Signaling proteins	K25544
99995 Signaling proteins	K25545
99995 Signaling proteins	K25556
99995 Signaling proteins	K25557
99995 Signaling proteins	K25558
99995 Signaling proteins	K25559
99995 Signaling proteins	K25560
99995 Signaling proteins	K25561
99995 Signaling proteins	K25565
99995 Signaling proteins	K25566
99995 Signaling proteins	K25567
99995 Signaling proteins	K25568
99995 Signaling proteins	K25569
99995 Signaling proteins	K25684
99995 Signaling proteins	K25685
99995 Signaling proteins	K25686
99995 Signaling proteins	K25687
99995 Signaling proteins	K25688
99995 Signaling proteins	K25689
99995 Signaling proteins	K25709
99995 Signaling proteins	K25710
99995 Signaling proteins	K25711
99995 Signaling proteins	K25713
99995 Signaling proteins	K25714
99995 Signaling proteins	K25715
99995 Signaling proteins	K25716
99995 Signaling proteins	K25717
99995 Signaling proteins	K25718
99995 Signaling proteins	K25719
99995 Signaling proteins	K25720
99995 Signaling proteins	K25721
99995 Signaling proteins	K25722
99995 Signaling proteins	K25723
99995 Signaling proteins	K25724
99995 Signaling proteins	K25726
99995 Signaling proteins	K25727
99995 Signaling proteins	K25728
99995 Signaling proteins	K25729
99995 Signaling proteins	K25732
99995 Signaling proteins	K25733
99995 Signaling proteins	K25735
99995 Signaling proteins	K25736
99995 Signaling proteins	K25737
99995 Signaling proteins	K25738
99995 Signaling proteins	K25739
99995 Signaling proteins	K25740
99995 Signaling proteins	K25742
99995 Signaling proteins	K25743
99995 Signaling proteins	K25744
99995 Signaling proteins	K25746
99995 Signaling proteins	K25748
99995 Signaling proteins	K25755
99995 Signaling proteins	K25757
99995 Signaling proteins	K25758
99995 Signaling proteins	K25862
09193 Unclassified: signaling and cellular processes	99992 Structural proteins
99992 Structural proteins	K03634
99992 Structural proteins	K02494
99992 Structural proteins	K03642
99992 Structural proteins	K04754
99992 Structural proteins	K05790
99992 Structural proteins	K06077
99992 Structural proteins	K06142
99992 Structural proteins	K06194
99992 Structural proteins	K12943
99992 Structural proteins	K05803
99992 Structural proteins	K07265
99992 Structural proteins	K07266
99992 Structural proteins	K07268
99992 Structural proteins	K07273
99992 Structural proteins	K07275
99992 Structural proteins	K07280
99992 Structural proteins	K07282
99992 Structural proteins	K22116
99992 Structural proteins	K22981
99992 Structural proteins	K07283
99992 Structural proteins	K07285
99992 Structural proteins	K07286
99992 Structural proteins	K07288
99992 Structural proteins	K07289
99992 Structural proteins	K07290
99992 Structural proteins	K07340
99992 Structural proteins	K07614
99992 Structural proteins	K07615
99992 Structural proteins	K07618
99992 Structural proteins	K07623
99992 Structural proteins	K07624
99992 Structural proteins	K07625
99992 Structural proteins	K07626
99992 Structural proteins	K07627
99992 Structural proteins	K07631
99992 Structural proteins	K11064
99992 Structural proteins	K02022
99992 Structural proteins	K01993
99992 Structural proteins	K02005
99992 Structural proteins	K11744
99992 Structural proteins	K12359
99992 Structural proteins	K12544
99992 Structural proteins	K04062
99992 Structural proteins	K04064
99992 Structural proteins	K06143
99992 Structural proteins	K02197
99992 Structural proteins	K02200
99992 Structural proteins	K02497
99992 Structural proteins	K13661
99992 Structural proteins	K13662
99992 Structural proteins	K15539
99992 Structural proteins	K15636
99992 Structural proteins	K16192
99992 Structural proteins	K16193
99992 Structural proteins	K17090
99992 Structural proteins	K17098
99992 Structural proteins	K17338
99992 Structural proteins	K17350
99992 Structural proteins	K17351
99992 Structural proteins	K17352
99992 Structural proteins	K17353
99992 Structural proteins	K17354
99992 Structural proteins	K17355
99992 Structural proteins	K17356
99992 Structural proteins	K17357
99992 Structural proteins	K17358
99992 Structural proteins	K17359
99992 Structural proteins	K18241
